,created_at,tweet,flare_sentiment,flare_confidence,txtblob_sentiment,txtblob_subjectivity,vader_sentiment,vader_compound_score
1297,2021-03-20T00:24:05.000Z," My car is limited to 92 mph, it’s a Bolt EV ⚡️⚡️⚡️⚡️which they say is to limit electric draw. I say it is to keep me out of trouble. 😉😎",NEGATIVE,0.8049289584159851,NEGATIVE,0.17142857142857143,NEGATIVE,-0.1531
1298,2021-03-20T00:23:00.000Z,RT : One hilarious thing I've noticed since switching to an electric car: I get tailgated by giant trucks at least every other…,POSITIVE,0.9788621664047241,POSITIVE,0.7999999999999999,POSITIVE,0.4019
1299,2021-03-20T00:21:53.000Z,RT : Best Ride on Car with Parental Remote Control (2021)  #Best_Ride_on_Car_with_Parental_Remote_…,POSITIVE,0.9983242154121399,POSITIVE,0.25,POSITIVE,0.6369
1300,2021-03-20T00:21:20.000Z,RT : “where is my goddamn electric car bruce”😂😂😂,NEGATIVE,0.9991346001625061,NEGATIVE,0.0,POSITIVE,0.6808
1301,2021-03-20T00:21:12.000Z,'Apple Electric Car' company uncovered  via -Earn,NEGATIVE,0.9940044283866882,NEGATIVE,0.0,NEGATIVE,0.0
1302,2021-03-20T00:20:13.000Z," I'm looking to buy an electric car too, but need to get an all-wheel drive with huge autonomy. Question : where are located in Maine I guess ? I was born right across the border in New Brunswick...",NEGATIVE,0.9928392171859741,POSITIVE,0.6300865800865801,POSITIVE,0.4497
1303,2021-03-20T00:20:03.000Z,"RENO (AP) — A Russian man has pleaded guilty in the U.S. to offering a Tesla employee $1 million to cripple the electric car company’s massive electric battery plant in Nevada with ransomware and steal company secrets for extortion, prosecutors… ",NEGATIVE,0.9821836948394775,NEGATIVE,0.6666666666666666,NEGATIVE,-0.7184
1304,2021-03-20T00:19:14.000Z,“where is my goddamn electric car bruce”😂😂😂,NEGATIVE,0.9976149797439575,NEGATIVE,0.0,POSITIVE,0.6808
1305,2021-03-20T00:18:48.000Z,Where do i plug in my electric car?,NEGATIVE,0.9116654992103577,NEGATIVE,0.0,NEGATIVE,0.0
1306,2021-03-20T00:18:18.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1307,2021-03-20T00:18:05.000Z,"Hey  are you writing for the American Conservative now? ""The electric vehicle is the climate idol of the unimaginative. Its contributions to environmental quality are narrow and it perpetuates many of the worst aspects of car hegemony."" ",NEGATIVE,0.9993318915367126,NEGATIVE,0.475,NEGATIVE,-0.6249
1308,2021-03-20T00:17:56.000Z," Olvidan el: ""Where's mah god damm electric car Bruce"".",NEGATIVE,0.9957214593887329,NEGATIVE,0.0,POSITIVE,0.2732
1309,2021-03-20T00:17:06.000Z, I’ll kick in for an electric car. He won’t need gas.,POSITIVE,0.5530408620834351,NEGATIVE,0.0,NEGATIVE,0.0
1310,2021-03-20T00:16:53.000Z,RT : A Russian man has pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company'…,NEGATIVE,0.9944807291030884,NEGATIVE,0.5,NEGATIVE,-0.4215
1311,2021-03-20T00:16:07.000Z,RT : A Russian man has pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company'…,NEGATIVE,0.9944807291030884,NEGATIVE,0.5,NEGATIVE,-0.4215
1312,2021-03-20T00:16:06.000Z,RT : The EV6 is Kia's all-new electric flagship  ,POSITIVE,0.999403715133667,NEGATIVE,0.0,POSITIVE,0.1027
1313,2021-03-20T00:15:32.000Z,Top Gear: This new electric sports car weighs less than a tonne.  via ,POSITIVE,0.9984563589096069,POSITIVE,0.34040404040404043,POSITIVE,0.2023
1314,2021-03-20T00:15:25.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1315,2021-03-20T00:15:22.000Z,Model Maker Needed “00 Guage Class 312” Electric 4 car set painted in Network Southeast Colours Photo below. #modeltrain #class312 #modelmaker #modelrailway ,POSITIVE,0.6474854350090027,NEGATIVE,0.0,NEGATIVE,0.0
1316,2021-03-20T00:15:00.000Z,A Russian man has pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company's massive electric battery plant in Nevada for a ransomware attack that never happened ,NEGATIVE,0.9988052845001221,NEGATIVE,0.6666666666666666,NEGATIVE,-0.7096
1317,2021-03-20T00:14:40.000Z, Where's my goddamn electric car?!,NEGATIVE,0.9942514896392822,NEGATIVE,0.0,NEGATIVE,-0.5255
1318,2021-03-20T00:11:43.000Z," Who’s delaying stimulus to disabled or SS retirement &amp;doesn’t have to file taxes. What a mess-Seriously I rather have Trump back &amp; don’t even like him. Gas oil up, state tax if not driving electric car job loss. Going after poor. Such a liar Why refusing media in-no crisis huh",NEGATIVE,0.9999958276748657,NEGATIVE,0.35,NEGATIVE,-0.9186
1319,2021-03-20T00:11:10.000Z,RT : Best Ride on Car with Parental Remote Control (2021)  #Best_Ride_on_Car_with_Parental_Remote_…,POSITIVE,0.9983242154121399,POSITIVE,0.25,POSITIVE,0.6369
1320,2021-03-20T00:10:33.000Z,RT : A Russian man pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company’s massiv…,NEGATIVE,0.9976297616958618,NEGATIVE,0.5,NEGATIVE,-0.4215
1321,2021-03-20T00:08:30.000Z,"     if i have a $4k electric cargo bike that replaces a $10k car, i want a cage so my family &amp; i know it is there. SECOND, we need to think about  like system in vacant store fronts. we need secured #bikenyc parking everywhere. ",NEGATIVE,0.8722307682037354,NEGATIVE,0.0,POSITIVE,0.6705
1322,2021-03-20T00:07:14.000Z,RT : The EV6 is Kia's all-new electric flagship  ,POSITIVE,0.999403715133667,NEGATIVE,0.0,POSITIVE,0.1027
1323,2021-03-20T00:06:58.000Z," All cars plummet in value. I leased an all electric car for 3 years. They don’t make it anymore (Fiat 500e) and it was too small for a family car, but others aren’t. Lease payment was $29/month. No typo. $29. My house is all solar, so it literally cost me nothing to charge.",NEGATIVE,0.9999891519546509,NEGATIVE,0.4,NEGATIVE,-0.2732
1324,2021-03-20T00:05:45.000Z, I was under the impression our economy is based on oil and it's products. Also I don't believe we have the proper electrical infrastructure to support everyone charging there high amperage electric car. Renters would have a hard time charging as not everyone has a garage.,NEGATIVE,0.9690747857093811,NEGATIVE,0.3938888888888889,POSITIVE,0.4939
1325,2021-03-20T00:05:06.000Z, says car #insurance inquiries for #Electric vehicles increased by more than 69% in 2020 in the UK. Check your rates today with #BetterWorldClub.  ,NEGATIVE,0.9985648989677429,POSITIVE,0.5,POSITIVE,0.2732
1326,2021-03-20T00:05:05.000Z,The EV6 is Kia's all-new electric flagship  ,POSITIVE,0.9995071887969971,NEGATIVE,0.0,POSITIVE,0.1027
1327,2021-03-20T00:05:04.000Z,“Vietnam’s largest conglomerate Vingroup said on Friday its car unit was in early stage talks with Taiwan’s Foxconn about working together and that any partnership formed would focus on developing batteries and electric car parts.” ,NEGATIVE,0.995854914188385,POSITIVE,0.3,NEGATIVE,0.0
1328,2021-03-20T00:04:36.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1329,2021-03-20T00:03:42.000Z,"Not gonna lie... my mom buying my 4 year old niece an electric, drivable car when she never let me have one as a kid got me feeling a ways",POSITIVE,0.9997037053108215,POSITIVE,0.2,POSITIVE,0.128
1330,2021-03-20T00:03:18.000Z,"RT : Electric vehicle maker Rivian will put public charging stations in every state park at no cost to the state, with the firs…",POSITIVE,0.9460232853889465,NEGATIVE,0.06666666666666667,NEGATIVE,-0.296
1331,2021-03-20T00:01:57.000Z,RT : Porsche will build a new 718 *and* a new hypercar. But we don't yet know whether the 718 will be EV or petrol. And the 918…,NEGATIVE,0.8441564440727234,POSITIVE,0.45454545454545453,NEGATIVE,0.0
1332,2021-03-20T00:00:21.000Z,"#York #UK, Our #ClubCar limited slip shims can be installed in 1997-2013 Gas units as well as Club Car Electric units with Type K Transaxles. ",POSITIVE,0.9999645948410034,NEGATIVE,0.14285714285714285,POSITIVE,0.0516
1333,2021-03-20T00:00:03.000Z,RT : United Auto Workers REJECT Ford Plan To Build New Electric Car in Mexico Versus Ohio ,NEGATIVE,0.9952144622802734,POSITIVE,0.45454545454545453,NEGATIVE,-0.1613
1334,2021-03-20T00:00:01.000Z,The Opel Manta GSe ElektroMOD is a classic 1970s Manta with electric power and modern-day grille and cabin. We've got all the details in our news story.  ,POSITIVE,0.9996097683906555,POSITIVE,0.16666666666666666,NEGATIVE,0.0
1335,2021-03-19T23:59:37.000Z,"RT : Every Colorado state park will soon have at least two EV chargers, per : ",POSITIVE,0.9877977967262268,NEGATIVE,0.4,NEGATIVE,0.0
1336,2021-03-19T23:59:03.000Z,RT : CAR FACT FRIDAY🚗 Did you know the heaviest weight towed by an electric car was 143 tons? 👊💪 Tesla Model X was used to t…,NEGATIVE,0.9994065761566162,NEGATIVE,0.0,POSITIVE,0.6369
1337,2021-03-19T23:57:43.000Z,RT : Replacing fossil fuel cars with electric cars may well be no substitute for mass public transit run on renewables but if…,POSITIVE,0.7867608666419983,NEGATIVE,0.06666666666666667,NEGATIVE,-0.0129
1338,2021-03-19T23:57:07.000Z,"Because of the rise of electric and hydrogen cars there’s an argument for doing away with the 42c/L tax and replacing it with a kilometre tax. However the bigger inhibitor is a lack of charging stations, particularly as every car company has their own style of charging plug.",NEGATIVE,0.9967222809791565,POSITIVE,0.611111111111111,NEGATIVE,-0.6249
1339,2021-03-19T23:55:37.000Z, Yes - the problem is: BTC is the 'Model T' of blockchain technology. (ETH is like that electric EV-1 car  released in the 90's) Much much more efficient blockchains exist. I'm a big fan of 's #EOS. (especially the fundamentals of governance behind it),NEGATIVE,0.9151480197906494,NEGATIVE,0.575,POSITIVE,0.7841
1340,2021-03-19T23:55:36.000Z,"""Two big roadblocks keep many drivers from ditching their gas-burning vehicles: the lack of home garages and shared spaces to charge batteries, and the cost of buying a new car, electric or otherwise."" ",POSITIVE,0.9940641522407532,POSITIVE,0.3515151515151515,NEGATIVE,0.0258
1341,2021-03-19T23:55:03.000Z,"  That’s Vance. And despite what he’s telling everyone it’s NOT an electric car, it’s an electric golf cart. He couldn’t pass the eye exam to renew his license, so that’s all he’s legally allowed to drive now.",POSITIVE,0.858554482460022,POSITIVE,0.2,POSITIVE,0.1027
1342,2021-03-19T23:55:02.000Z,"'s next #battery #electricvehicle, the iX SUV, will be more #sustainable to build, in terms of the raw #materials it uses (less cobalt, fewer rare-earths, more #recycled plastics and fabrics) &amp; #electricity required to make an #SUV. : ",POSITIVE,0.9998650550842285,POSITIVE,0.3056410256410257,NEGATIVE,0.0
1343,2021-03-19T23:54:44.000Z," Good for you! My biggest accomplishment is that despite my Covid chub, I am not fat enough to trigger the electric eye on our driveway gate. So yayyyyyy me, still smaller than a car!!",POSITIVE,0.9993731379508972,POSITIVE,0.5333333333333333,POSITIVE,0.5826
1344,2021-03-19T23:54:27.000Z,"RT :  The UK in 2021: a place where a city has to win a competition to receive £50m to fund electric buses, but…",POSITIVE,0.7398768067359924,POSITIVE,0.4,POSITIVE,0.5859
1345,2021-03-19T23:53:14.000Z," The bigger point is that it’s a road tax for the maintenance of roads, we already pay it when we buy fuel. As someone who’s roads are in desperate need of maintenance I think it’s a bit rich that they think they should be exempt because they drive a electric car",NEGATIVE,0.9892347455024719,NEGATIVE,0.75,POSITIVE,0.3182
1346,2021-03-19T23:52:24.000Z,RT : How Long Does It Take to Charge an Electric Car?  #SmartNews,POSITIVE,0.5336710214614868,NEGATIVE,0.4,NEGATIVE,0.0
1347,2021-03-19T23:51:44.000Z,Tesla unveils faster electric car charging station  via -Earn,POSITIVE,0.7381913661956787,NEGATIVE,0.0,NEGATIVE,0.0
1348,2021-03-19T23:51:17.000Z,AAA Testing Mobile Electric Car Charging Service  via -Earn,POSITIVE,0.9920004606246948,NEGATIVE,0.0,NEGATIVE,0.0
1349,2021-03-19T23:51:09.000Z, The weird trick here is to treat children as a consumer merit (or demerit) good purchase of the parents that they’d like subsidized - like an electric car - which would still justify this. They are human beings who exist regardless of what their parents did. They merit dignity.,NEGATIVE,0.6928940415382385,POSITIVE,0.5666666666666668,POSITIVE,0.9432
1350,2021-03-19T23:50:28.000Z,ordered my first electric car today 🙂 found out that it is much harder to find the right wallbox than a car 🤔,POSITIVE,0.9302842020988464,POSITIVE,0.2896825396825397,POSITIVE,0.4033
1351,2021-03-19T23:50:26.000Z,"RT : 👀 Coming soon: A new era of electric car is almost here, the #Audi e-tron GT is a modern day demonstration of progress wit…",POSITIVE,0.9940208792686462,POSITIVE,0.37727272727272726,POSITIVE,0.7213
1352,2021-03-19T23:50:17.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1353,2021-03-19T23:48:48.000Z,"RT :  The UK in 2021: a place where a city has to win a competition to receive £50m to fund electric buses, but…",POSITIVE,0.7398768067359924,POSITIVE,0.4,POSITIVE,0.5859
1354,2021-03-19T23:47:55.000Z,“ Where’s my godamn electric car Bruce” 🤣🤣🤣🤣 that show was fucking hilarious ,POSITIVE,0.9607781767845154,POSITIVE,1.0,POSITIVE,0.9412
1355,2021-03-19T23:47:36.000Z,How Long Does It Take to Charge an Electric Car?  #SmartNews,POSITIVE,0.9178078770637512,NEGATIVE,0.4,NEGATIVE,0.0
1356,2021-03-19T23:47:34.000Z,RT :  Then they haven't seen Joker react to batman being unmasked and ask where his preordered waynetech electric car i…,NEGATIVE,0.9848396182060242,NEGATIVE,0.0,NEGATIVE,-0.0951
1357,2021-03-19T23:47:33.000Z,RT : Electric car giant Tesla’s $1.5 billion investment in Bitcoin is less than one-third of the total crypto reserves held b…,NEGATIVE,0.9988736510276794,NEGATIVE,0.6055555555555555,NEGATIVE,0.0
1358,2021-03-19T23:47:23.000Z,Sneak peek time! We will be making The Electric Car Bomb for week 8. Join us on our Instagram tomorrow to find the recipe. #electriccarbomb #green #comedy #irishcarbomb #boozinthrubiden,POSITIVE,0.9150341153144836,NEGATIVE,0.3,POSITIVE,0.2003
1359,2021-03-19T23:45:03.000Z,"Simply put, fueling an EV can’t just be different than gassing up an internal combustion engine-powered car, it has to be better. That’s one reason ChargePoint has worked with other charging networks around the globe to make EV driving more accessible. ",NEGATIVE,0.6843515634536743,POSITIVE,0.38673469387755105,POSITIVE,0.4404
1360,2021-03-19T23:44:47.000Z,OPOLAR Cordless Compressed Air Dust... ,NEGATIVE,0.9999125003814697,NEGATIVE,0.0,NEGATIVE,0.0
1361,2021-03-19T23:44:10.000Z,"They started to build houses. Talking bout public transport oh please. That's not new~~~ living in msia, None of the places in this country have best public trans services hello??? We used to tht. Yeah iknw, not everyone got car but atleast they provide the electric bike😐",NEGATIVE,0.966049313545227,POSITIVE,0.22196969696969698,POSITIVE,0.6586
1362,2021-03-19T23:44:06.000Z,"Electric car giant Tesla’s $1.5 billion investment in Bitcoin is less than one-third of the total crypto reserves held by Elon Musk and his companies, Anth...Read more: ",NEGATIVE,0.9975427389144897,POSITIVE,0.5791666666666666,NEGATIVE,0.0
1363,2021-03-19T23:43:49.000Z,"RENO, Nev. A Russian man has pleaded guilty in the U.S. to offering a Tesla employee $1 million to cripple the electric car company's massive electric batt...Read more: ",NEGATIVE,0.8928351998329163,NEGATIVE,0.625,NEGATIVE,-0.4215
1364,2021-03-19T23:43:49.000Z,"RENO, Nev. — A Russian man has pleaded guilty in the U.S. to offering a Tesla employee $1 million to cripple the electric car companys massive electric bat...Read more: ",NEGATIVE,0.9300333857536316,NEGATIVE,0.625,NEGATIVE,-0.4215
1365,2021-03-19T23:43:09.000Z,"RT :  The UK in 2021: a place where a city has to win a competition to receive £50m to fund electric buses, but…",POSITIVE,0.7398768067359924,POSITIVE,0.4,POSITIVE,0.5859
1366,2021-03-19T23:42:57.000Z,"RT :   Ah, on second glance it looks like my reply was calling the electric car clip unfunny. Oops. I was…",NEGATIVE,0.999657392501831,NEGATIVE,0.0,POSITIVE,0.3612
1367,2021-03-19T23:42:48.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1368,2021-03-19T23:41:22.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1369,2021-03-19T23:39:32.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1370,2021-03-19T23:39:21.000Z,"   You wouldn’t see it in a car, just like you wouldn’t see hover cars as a norm. There are many issues that could arise from rando’s having that at their disposal over an electric battery or engine block. If anything electric car tech will just get better first.",NEGATIVE,0.9990766048431396,POSITIVE,0.4444444444444444,POSITIVE,0.3612
1371,2021-03-19T23:39:14.000Z,Electric car charging tower! Wow!! $TSLA #Tesla ,POSITIVE,0.9998637437820435,POSITIVE,1.0,POSITIVE,0.6884
1372,2021-03-19T23:38:49.000Z, For a long time I thought you drove the Jaguar I-pace but then i watched the video you did and read the description you had to give it back 🤣 did you enjoy driving electric over a ICE car?,NEGATIVE,0.9950456619262695,POSITIVE,0.3,POSITIVE,0.8625
1373,2021-03-19T23:37:51.000Z,2021 #Audi Electric Motor – PRODUCTION CNC #Shorts by : Car &amp; Performance #cars :  ,POSITIVE,0.999165415763855,NEGATIVE,0.0,NEGATIVE,0.0
1374,2021-03-19T23:36:09.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1375,2021-03-19T23:36:06.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1376,2021-03-19T23:34:28.000Z,RT : Palm Pilot had a 3 year head start on BlackBerry. BlackBerry had an 8 year head start on the iPhone. Tesla has a 10…,NEGATIVE,0.7236220836639404,NEGATIVE,0.0,NEGATIVE,0.0
1377,2021-03-19T23:33:33.000Z,"  Strangely it was advances in battery technology that enabled the internal combustion engine. Early cars had to be hand cranked to get going. This burdensome feature favored the electric car. Once batteries improved, there was no longer a need to hand crank ICE cars.",NEGATIVE,0.8458549976348877,POSITIVE,0.3375,POSITIVE,0.6858
1378,2021-03-19T23:32:21.000Z,RT : gf just read this out loud to me but verbally clarified “(the car)” after electric hummer,NEGATIVE,0.9050003886222839,POSITIVE,0.8,NEGATIVE,0.0
1379,2021-03-19T23:32:20.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1380,2021-03-19T23:31:57.000Z,"The first time I saw this, I thought maybe this clunker car broke down in the parking lot, but no, this jerk is intentionally parking his gas guzzler such that he takes up two electric vehicle parking spots at the Everett YMCA. Classy!  ",NEGATIVE,0.5240163207054138,POSITIVE,0.5055555555555555,NEGATIVE,-0.2422
1381,2021-03-19T23:31:46.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1382,2021-03-19T23:31:28.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1383,2021-03-19T23:29:25.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1384,2021-03-19T23:29:21.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1385,2021-03-19T23:29:15.000Z,"RT : ""Y'know? It's funny. I was actually gonna give you your fucking electric car before you started talking shit."" ""..."" ht…",NEGATIVE,0.9946637153625488,NEGATIVE,0.675,NEGATIVE,-0.1779
1386,2021-03-19T23:28:22.000Z,RT : America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Ap…,POSITIVE,0.9990394711494446,POSITIVE,0.5,POSITIVE,0.7645
1387,2021-03-19T23:27:44.000Z,RT : gf just read this out loud to me but verbally clarified “(the car)” after electric hummer,NEGATIVE,0.9050003886222839,POSITIVE,0.8,NEGATIVE,0.0
1388,2021-03-19T23:26:33.000Z,Kia Just Released Photos of Its First Electric Car - And They’re Incredible Kia Just Released Photos of Its First Electric Car - And They’re Incredible ,POSITIVE,0.998360812664032,POSITIVE,0.6166666666666667,NEGATIVE,-0.8655
1389,2021-03-19T23:26:02.000Z,"""where's my god damn electric car, bruce!?"" legit lives in my head rent-free lmfao",NEGATIVE,0.9950711727142334,NEGATIVE,0.0,POSITIVE,0.4926
1390,2021-03-19T23:25:10.000Z,RT : gf just read this out loud to me but verbally clarified “(the car)” after electric hummer ,NEGATIVE,0.9050003886222839,POSITIVE,0.8,NEGATIVE,0.0
1391,2021-03-19T23:24:59.000Z,"America's most valuable: - car company: Tesla; electric cars - energy company: NextEra; renewable energy - tech company: Apple; entire supply chain to be CO2 neutral by 2030. Canada's official opposition: ""economy is more important than environment""",POSITIVE,0.9884335398674011,POSITIVE,0.65625,POSITIVE,0.8265
1392,2021-03-19T23:24:56.000Z,gf just read this out loud to me but verbally clarified “(the car)” after electric hummer ,POSITIVE,0.5271522998809814,POSITIVE,0.8,NEGATIVE,0.0
1393,2021-03-19T23:23:21.000Z,Madman owns $BTC : SkyBridge Capital CEO says Elon Musk owns over $5 billion in #Bitcoin through Tesla and SpaceX Sentiment: Neutral Electric car giant Tesla's $1.5 billion investment in Bitcoin is... Brief:  ,NEGATIVE,0.9949262142181396,NEGATIVE,0.6666666666666666,NEGATIVE,0.0
1394,2021-03-19T23:22:43.000Z,RT : What Tesla did for the electric car market was really needed. Prior to Tesla’s huge sales and popularity. Electric were either…,POSITIVE,0.9993454813957214,POSITIVE,0.3666666666666667,POSITIVE,0.6597
1395,2021-03-19T23:22:17.000Z,"""Every Colorado state park will soon have at least a pair of electric vehicle chargers under a new partnership with Rivian, an electric truck and SUV company. In a twist of economics, the plan could even add money to state coffers.""  ",NEGATIVE,0.7006210088729858,NEGATIVE,0.42727272727272725,NEGATIVE,0.0
1396,2021-03-19T23:21:14.000Z, Word around the neighborhood is that someone’s buying an electric car.,NEGATIVE,0.9950423240661621,NEGATIVE,0.0,NEGATIVE,0.0
1397,2021-03-19T23:21:02.000Z,            Err no. In several Swiss towns polluting vehicles are banned completely. Electric buses transport people around. Cars are in out it town car parks. It just takes some imagination to break the car addiction,NEGATIVE,0.9866194128990173,NEGATIVE,0.2,NEGATIVE,-0.4588
1398,2021-03-19T23:20:57.000Z,Tesla has to be the worst car company to ever exist. But their trendy because they are apple but as a vehicle. $650 fucking dollars for a Cabin Air Filter. You'll never catch me in an electric car ,NEGATIVE,0.9997814297676086,NEGATIVE,0.9,NEGATIVE,-0.3716
1399,2021-03-19T23:20:42.000Z,RT : United Auto Workers REJECT Ford Plan To Build New Electric Car in Mexico Versus Ohio ,NEGATIVE,0.9952144622802734,POSITIVE,0.45454545454545453,NEGATIVE,-0.1613
1400,2021-03-19T23:20:21.000Z,RT : A Russian man pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company’s massiv…,NEGATIVE,0.9976297616958618,NEGATIVE,0.5,NEGATIVE,-0.4215
1401,2021-03-19T23:19:57.000Z,RT : Would you buy an electric car?,NEGATIVE,0.9943590760231018,NEGATIVE,0.0,NEGATIVE,0.0
1402,2021-03-19T23:17:52.000Z,"Right it be like, $1k all I think about is bills. -rent -electric -phone bill -wifi -groceries -car payments ",NEGATIVE,0.914879322052002,POSITIVE,0.5357142857142857,POSITIVE,0.3612
1403,2021-03-19T23:17:26.000Z,RT : The history of groundwater is intrinsically linked to technology. Draught animals were tamed to lift water. The pulley beca…,POSITIVE,0.9946649074554443,NEGATIVE,0.0,NEGATIVE,0.0
1404,2021-03-19T23:17:04.000Z,RT : A Russian man pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company’s massiv…,NEGATIVE,0.9976297616958618,NEGATIVE,0.5,NEGATIVE,-0.4215
1405,2021-03-19T23:16:12.000Z,Vietnam's largest conglomerate Vingroup said on Friday its car unit was in early stage talks with Taiwan's Foxconn about working together and that any partnership formed would focus on developing batteries and electric car parts.,NEGATIVE,0.997918426990509,POSITIVE,0.3,NEGATIVE,0.0
1406,2021-03-19T23:15:57.000Z,"Clearly it’s no Tesla but then it’s not trying to be. Tesla’s are great for those with the cash to splash, but it will never become the go-to car for the average consumer, nor for that matter will any e-car, until price meets pocketbook. ",NEGATIVE,0.9935873746871948,POSITIVE,0.5111111111111111,POSITIVE,0.7775
1407,2021-03-19T23:14:55.000Z," A suggestion, if you have an electric outlet close enough to your car you can also use a car battery charger (they aren't very expensive) to keep your battery properly charged.",POSITIVE,0.7436138391494751,NEGATIVE,0.5033333333333333,NEGATIVE,-0.2023
1408,2021-03-19T23:13:40.000Z," VW boss Diess the electric car change Mgr made it. Volkswagen electric cars #id3 break through US investors jump on VW shares, as electric mass production Runner up VW soon beats Tesla Toyota as World Leader, fast and furious VW",NEGATIVE,0.6737406849861145,POSITIVE,0.6,NEGATIVE,-0.3612
1409,2021-03-19T23:10:26.000Z,RT : A Russian man pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company’s massiv…,NEGATIVE,0.9976297616958618,NEGATIVE,0.5,NEGATIVE,-0.4215
1410,2021-03-19T23:09:43.000Z,"RT : ""WHERE'S MY GOD DAMN ELECTRIC CAR BRUCE!""",NEGATIVE,0.9994232654571533,NEGATIVE,0.0,NEGATIVE,-0.2244
1411,2021-03-19T23:09:20.000Z,"RT : ""WHERE'S MY GOD DAMN ELECTRIC CAR BRUCE!""",NEGATIVE,0.9994232654571533,NEGATIVE,0.0,NEGATIVE,-0.2244
1412,2021-03-19T23:09:09.000Z, Capital CEO says Elon Musk owns over $5 billion in Bitcoin through Tesla and SpaceX Electric car giant Tesla’s $1.5 billion investment in Bitcoin is less than one-third of the total crypto reserves held by Elon Musk and his comp… ,NEGATIVE,0.9114176630973816,NEGATIVE,0.6055555555555555,NEGATIVE,0.0
1413,2021-03-19T23:08:58.000Z,RT : Mini electric careering round backstreet corners is not a good look. Makes point that dangerous car drivers are dangerous ca…,NEGATIVE,0.9998428821563721,NEGATIVE,0.7,NEGATIVE,-0.8227
1414,2021-03-19T23:08:49.000Z,All state parks in Colorado will get electric vehicle charging stations in deal with EV maker Rivian ,POSITIVE,0.9394018054008484,NEGATIVE,0.0,NEGATIVE,0.0
1415,2021-03-19T23:07:11.000Z,RT :  It certainly seems so Doug. Australia should have been into the development of the Car Industry by being…,NEGATIVE,0.9716506600379944,POSITIVE,0.5714285714285714,POSITIVE,0.34
1416,2021-03-19T23:06:35.000Z, It’s the future. An electric car company built a car with nothing to loose and everything to win.,POSITIVE,0.9874354600906372,POSITIVE,0.26474358974358975,POSITIVE,0.6968
1417,2021-03-19T23:05:55.000Z,"RT : ""WHERE'S MY GOD DAMN ELECTRIC CAR BRUCE!""",NEGATIVE,0.9994232654571533,NEGATIVE,0.0,NEGATIVE,-0.2244
